Address,City,State,Zip,Date_Incident,Jurisdiction,Incident_Tract,UCR_Incident_Code,Incident_Description,Incident_Type,Case_Number,Case_Status,Case_Status_Description,Latitude,Longitude,Location
700 Oxford Rd,Chattanooga,TN,37405,03/08/2018 02:30:00 PM,TN0330100,A4,23H,All Other Larceny,Part 1 Crimes,18-020528,3,Pending/Possible Leads,35.082222693000077,-85.299721528999967,"(35.082222693, -85.299721529)"
100 W Main St,Chattanooga,TN,37408,03/08/2018 02:37:00 PM,TN0330100,A10,90D,Driving Under The Influence,Part 2 Crimes,18-020539,2,Cleared by Arrest,35.037377452,-85.308990882999979,"(35.037377452, -85.308990883)"
100 W Main St,Chattanooga,TN,37408,03/08/2018 02:37:00 PM,TN0330100,A10,91Z,,,18-020539,2,Cleared by Arrest,35.037377452,-85.308990882999979,"(35.037377452, -85.308990883)"
7000 Mccutcheon Rd,Chattanooga,TN,37421,03/08/2018 02:45:00 PM,TN0330100,C9,120,Robbery,Part 1 Crimes,18-020530,3,Pending/Possible Leads,35.045987452000062,-85.156526833999948,"(35.045987452, -85.156526834)"
3400 1st Ave,Chattanooga,TN,37407,03/08/2018 02:50:00 PM,TN0330100,B7,91Z,,,18-020533,3,Pending/Possible Leads,35.00543991,-85.289361125999946,"(35.00543991, -85.289361126)"
300 Croll Ct,Chattanooga,TN,37410,03/08/2018 02:55:00 PM,TN0330100,A11,91Z,,,18-020534,3,Pending/Possible Leads,35.012432372000063,-85.31010577499994,"(35.012432372, -85.310105775)"
3200 Riverside Dr,Chattanooga,TN,37406,03/08/2018 02:58:00 PM,TN0330100,B1,220,Burglary/Breaking And Entering,Part 1 Crimes,18-020544,3,Pending/Possible Leads,35.076472625,-85.256784079999932,"(35.076472625, -85.25678408)"
3600 Knollwood Dr,Chattanooga,TN,37415,03/08/2018 03:00:00 PM,TN0330100,A3,13B,Simple Assault,Part 1 Crimes,18-020980,2,Cleared by Arrest,35.110005381000057,-85.285321940999964,"(35.110005381, -85.285321941)"
400 Greenway View Dr,Chattanooga,TN,37411,03/08/2018 03:02:00 PM,TN0330100,C3,23C,Shoplifting,Part 1 Crimes,18-020536,2,Cleared by Arrest,35.008057739,-85.206424295999966,"(35.008057739, -85.206424296)"
5900 Winding Ln,Chattanooga,TN,37343,03/08/2018 03:18:00 PM,TN0330100,A1,91Z,,,18-020545,3,Pending/Possible Leads,35.150777489000077,-85.24613822699996,"(35.150777489, -85.246138227)"
1100 Mountain Creek Rd,Chattanooga,TN,37405,03/08/2018 03:22:00 PM,TN0330100,A5,270,Embezzlement,Part 1 Crimes,18-020538,2,Cleared by Arrest,35.117028073,-85.316730862999961,"(35.117028073, -85.316730863)"
7700 Lee Hwy,Chattanooga,TN,37421,03/08/2018 03:25:00 PM,TN0330100,C9,13B,Simple Assault,Part 1 Crimes,18-020550,3,Pending/Possible Leads,35.061899810000064,-85.13450650299994,"(35.06189981, -85.134506503)"
7700 Lee Hwy,Chattanooga,TN,37421,03/08/2018 03:25:00 PM,TN0330100,C9,90J,Trespass Of Real Property,Part 2 Crimes,18-020550,3,Pending/Possible Leads,35.061899810000064,-85.13450650299994,"(35.06189981, -85.134506503)"
4000 Jenkins Rd,Chattanooga,TN,37421,03/08/2018 03:30:00 PM,TN0330100,C9,91Z,,,18-021633,3,Pending/Possible Leads,35.057968755,-85.126643052999952,"(35.057968755, -85.126643053)"
1200 Dodson Ave,Chattanooga,TN,37406,03/08/2018 03:30:00 PM,TN0330100,B1,91Z,,,18-020577,3,Pending/Possible Leads,35.050867837,-85.26151389599994,"(35.050867837, -85.261513896)"
2000 Baypoint Dr,Chattanooga,TN,37343,03/08/2018 03:35:00 PM,TN0330100,A2,91Z,,,18-020535,3,Pending/Possible Leads,,,
1700 Dodson Ave,Chattanooga,TN,37406,03/08/2018 03:40:00 PM,TN0330100,B2,91Z,,,18-020557,2,Cleared by Arrest,35.056826089000076,-85.25931186399994,"(35.056826089, -85.259311864)"
5400 Hixson Pike,Chattanooga,TN,37343,03/08/2018 03:40:00 PM,TN0330100,A1,23H,All Other Larceny,Part 1 Crimes,18-020556,3,Pending/Possible Leads,35.142515338,-85.22828629299994,"(35.142515338, -85.228286293)"
4300 Rossville Blvd,Chattanooga,TN,37407,03/08/2018 03:40:00 PM,TN0330100,B9,91Z,,,18-020578,3,Pending/Possible Leads,34.992587341,-85.290691838999976,"(34.992587341, -85.290691839)"
2500 Market St,Chattanooga,TN,37408,03/08/2018 03:41:00 PM,TN0330100,A10,91Z,,,18-020583,3,Pending/Possible Leads,35.026707364,-85.310489983999958,"(35.026707364, -85.310489984)"
3400 Highland Ave,Chattanooga,TN,37410,03/08/2018 03:44:00 PM,TN0330100,A11,91Z,,,18-020554,3,Pending/Possible Leads,35.009753899,-85.31099038,"(35.009753899, -85.31099038)"
1200 Poplar St,Chattanooga,TN,37402,03/08/2018 03:57:00 PM,TN0330100,A6,13A,Aggravated Assault,Part 1 Crimes,18-020562,2,Cleared by Arrest,35.041138014000055,-85.317086371999977,"(35.041138014, -85.317086372)"
6200 Glenridge Ln,Chattanooga,TN,37343,03/08/2018 04:00:00 PM,TN0330100,A1,26A,False Pretense/Swindle/Confidence Game,Part 1 Crimes,18-024051,3,Pending/Possible Leads,35.159181656,-85.24750232099997,"(35.159181656, -85.247502321)"
4500 Mayfair Ave,Chattanooga,TN,37411,03/08/2018 04:00:00 PM,TN0330100,C2,90Z,All Other Offenses,Part 2 Crimes,18-020565,2,Cleared by Arrest,35.012090474000054,-85.235555966999982,"(35.012090474, -85.235555967)"
3200 4th Ave,Chattanooga,TN,37407,03/08/2018 04:00:00 PM,TN0330100,B7,91Z,,,18-020586,3,Pending/Possible Leads,35.006255740000071,-85.286557923999965,"(35.00625574, -85.286557924)"
4500 Mayfair Ave,Chattanooga,TN,37411,03/08/2018 04:00:00 PM,TN0330100,C2,35A,Drug/Narcotic Violations,Part 1 Crimes,18-020565,2,Cleared by Arrest,35.012090474000054,-85.235555966999982,"(35.012090474, -85.235555967)"
4800 Winding Ln,Chattanooga,TN,37343,03/08/2018 04:29:00 PM,TN0330100,A1,91Z,,,18-020579,3,Pending/Possible Leads,35.140265246000077,-85.256013034999953,"(35.140265246, -85.256013035)"
1700 Dodson Ave,Chattanooga,TN,37406,03/08/2018 04:34:00 PM,TN0330100,B2,91Z,,,18-020582,2,Cleared by Arrest,35.055303089000077,-85.258248863999938,"(35.055303089, -85.258248864)"
4100 Quinn Adams St,Chattanooga,TN,37410,03/08/2018 04:40:00 PM,TN0330100,A12,91Z,,,18-020585,3,Pending/Possible Leads,35.001950424,-85.308157594999983,"(35.001950424, -85.308157595)"
3100 St Paul St,Chattanooga,TN,37404,03/08/2018 04:55:00 PM,TN0330100,C1,91Z,,,18-020594,3,Pending/Possible Leads,35.045798791,-85.245689474999978,"(35.045798791, -85.245689475)"
1200 Sholar Ave,Chattanooga,TN,37406,03/08/2018 05:00:00 PM,TN0330100,B3,91Z,,,18-020611,3,Pending/Possible Leads,35.051739101000067,-85.271420114999955,"(35.051739101, -85.271420115)"
2200 Bailey Ave,Chattanooga,TN,37404,03/08/2018 05:00:00 PM,TN0330100,B5,240,Motor Vehicle Theft,Part 1 Crimes,18-021763,4,Inactive/Suspended,35.032471602000065,-85.270894470999977,"(35.032471602, -85.270894471)"
2100 Kirby Ave,Chattanooga,TN,37404,03/08/2018 05:00:00 PM,TN0330100,B5,91Z,,,18-020609,3,Pending/Possible Leads,35.030994326000076,-85.273290612999972,"(35.030994326, -85.273290613)"
6000 E Brainerd Rd,Chattanooga,TN,37421,03/08/2018 05:00:00 PM,TN0330100,C4,23H,All Other Larceny,Part 1 Crimes,18-020595,3,Pending/Possible Leads,35.016662828000072,-85.204763933999956,"(35.016662828, -85.204763934)"
1800 Gunbarrel Rd,Chattanooga,TN,37421,03/08/2018 05:00:00 PM,TN0330100,C8,91Z,,,18-020592,3,Pending/Possible Leads,35.02397862,-85.159792189999948,"(35.02397862, -85.15979219)"
2600 E 20th St,Chattanooga,TN,37404,03/08/2018 05:20:00 PM,TN0330100,B6,91Z,,,18-020601,3,Pending/Possible Leads,35.016018061,-85.270954952999972,"(35.016018061, -85.270954953)"
600 E 11th St,Chattanooga,TN,37403,03/08/2018 05:30:00 PM,TN0330100,A9,91Z,,,18-020616,3,Pending/Possible Leads,35.040780183000081,-85.303358711999962,"(35.040780183, -85.303358712)"
1600 Greendale Way,Chattanooga,TN,37343,03/08/2018 05:30:00 PM,TN0330100,A3,91Z,,,18-020677,3,Pending/Possible Leads,35.126960294,-85.245399053999961,"(35.126960294, -85.245399054)"
1700 Eagle Dr,Chattanooga,TN,37343,03/08/2018 05:43:00 PM,TN0330100,A1,91Z,,,18-020606,3,Pending/Possible Leads,35.164214961000063,-85.199033535999959,"(35.164214961, -85.199033536)"
3100 8th Ave,Chattanooga,TN,37407,03/08/2018 05:50:00 PM,TN0330100,B8,13B,Simple Assault,Part 1 Crimes,18-020620,3,Pending/Possible Leads,35.00699943000005,-85.28067346499995,"(35.00699943, -85.280673465)"
3100 8th Ave,Chattanooga,TN,37407,03/08/2018 05:50:00 PM,TN0330100,B8,290,Destructive/Damage/Vandalism Of Property,Part 1 Crimes,18-020620,3,Pending/Possible Leads,35.00699943000005,-85.28067346499995,"(35.00699943, -85.280673465)"
5500 Highway 153,Chattanooga,TN,37343,03/08/2018 05:57:00 PM,TN0330100,A1,23C,Shoplifting,Part 1 Crimes,18-021468,3,Pending/Possible Leads,35.14743885,-85.249170795999987,"(35.14743885, -85.249170796)"
900 Portside Pl,Chattanooga,TN,37402,03/08/2018 06:00:00 PM,TN0330100,A6,23H,All Other Larceny,Part 1 Crimes,18-020931,4,Inactive/Suspended,35.051915298,-85.320230981999941,"(35.051915298, -85.320230982)"
1600 Greendale Way,Chattanooga,TN,37343,03/08/2018 06:00:00 PM,TN0330100,A3,240,Motor Vehicle Theft,Part 1 Crimes,18-022753,3,Pending/Possible Leads,35.128096294,-85.245559053999955,"(35.128096294, -85.245559054)"
700 E 11th St,Chattanooga,TN,37403,03/08/2018 06:00:00 PM,TN0330100,A9,23A,Pocket Picking,Part 1 Crimes,18-020835,3,Pending/Possible Leads,35.040556851000055,-85.299409597999983,"(35.040556851, -85.299409598)"
1900 Gunbarrel Rd,Chattanooga,TN,37421,03/08/2018 06:00:00 PM,TN0330100,C7,91Z,,,18-020627,3,Pending/Possible Leads,35.028630797000062,-85.15547536,"(35.028630797, -85.15547536)"
4100 Quinn Adams St,Chattanooga,TN,37410,03/08/2018 06:09:00 PM,TN0330100,A12,91Z,,,18-020610,3,Pending/Possible Leads,35.002227787000066,-85.30897945,"(35.002227787, -85.30897945)"
7300 Faye Ave,Chattanooga,TN,37421,03/08/2018 06:12:00 PM,TN0330100,C6,91Z,,,18-020622,3,Pending/Possible Leads,35.058373172,-85.178387812999958,"(35.058373172, -85.178387813)"
4500 S Terrace,Chattanooga,TN,37411,03/08/2018 06:13:00 PM,TN0330100,C3,91Z,,,18-020618,3,Pending/Possible Leads,35.007931968000058,-85.235393306999967,"(35.007931968, -85.235393307)"
3500 Cottonwood Ln,Chattanooga,TN,37406,03/08/2018 06:15:00 PM,TN0330100,C1,13B,Simple Assault,Part 1 Crimes,18-020613,3,Pending/Possible Leads,35.052124738,-85.232628777999949,"(35.052124738, -85.232628778)"
900 I75,Chattanooga,TN,37363,03/08/2018 06:18:00 PM,TN0330100,C9,91Z,,,18-020617,3,Pending/Possible Leads,,,
900 Mountain Creek Rd,Chattanooga,TN,37405,03/08/2018 06:25:00 PM,TN0330100,A5,91Z,,,18-020615,3,Pending/Possible Leads,35.108091457,-85.325106588999972,"(35.108091457, -85.325106589)"
1900 S Kelley St,Chattanooga,TN,37404,03/08/2018 06:30:00 PM,TN0330100,B6,13A,Aggravated Assault,Part 1 Crimes,18-020623,3,Pending/Possible Leads,35.021177556,-85.278008117999946,"(35.021177556, -85.278008118)"
1900 S Kelley St,Chattanooga,TN,37404,03/08/2018 06:30:00 PM,TN0330100,B6,35A,Drug/Narcotic Violations,Part 1 Crimes,18-020623,3,Pending/Possible Leads,35.021177556,-85.278008117999946,"(35.021177556, -85.278008118)"
2100 Raulston St,Chattanooga,TN,37404,03/08/2018 06:30:00 PM,TN0330100,B4,91Z,,,18-020621,3,Pending/Possible Leads,35.043027476,-85.268329618999942,"(35.043027476, -85.268329619)"
300 Booth Rd,Chattanooga,TN,37411,03/08/2018 06:40:00 PM,TN0330100,C2,91Z,,,18-020624,3,Pending/Possible Leads,35.029814899000058,-85.244980649999931,"(35.029814899, -85.24498065)"
1900 S Orchard Knob Ave,Chattanooga,TN,37404,03/08/2018 07:15:00 PM,TN0330100,B6,91Z,,,18-020645,3,Pending/Possible Leads,35.02217728,-85.281911354999991,"(35.02217728, -85.281911355)"
1100 Pierce St,Chattanooga,TN,37403,03/08/2018 07:20:00 PM,TN0330100,A8,91Z,,,18-020638,3,Pending/Possible Leads,35.04712842,-85.285335352999937,"(35.04712842, -85.285335353)"
900 Channel View Ln,Chattanooga,TN,37415,03/08/2018 07:30:00 PM,TN0330100,A3,91Z,,,18-020634,3,Pending/Possible Leads,35.098528649000073,-85.274668157999969,"(35.098528649, -85.274668158)"
3500 Cummings Hwy,Chattanooga,TN,37419,03/08/2018 07:30:00 PM,TN0330100,A13,91Z,,,18-020642,3,Pending/Possible Leads,35.019077555000052,-85.377156338999981,"(35.019077555, -85.377156339)"
8200 E Brainerd Rd,Chattanooga,TN,37421,03/08/2018 07:45:00 PM,TN0330100,C8,13A,Aggravated Assault,Part 1 Crimes,18-020640,3,Pending/Possible Leads,35.001889366,-85.14497172399993,"(35.001889366, -85.144971724)"
8200 E Brainerd Rd,Chattanooga,TN,37421,03/08/2018 07:45:00 PM,TN0330100,C8,35A,Drug/Narcotic Violations,Part 1 Crimes,18-020640,3,Pending/Possible Leads,35.001889366,-85.14497172399993,"(35.001889366, -85.144971724)"
7300 Igou Gap Rd,Chattanooga,TN,37421,03/08/2018 08:07:00 PM,TN0330100,C8,220,Burglary/Breaking And Entering,Part 1 Crimes,18-020619,3,Pending/Possible Leads,35.0274084,-85.158464341999931,"(35.0274084, -85.158464342)"
9400 Bradmore Ln,Chattanooga,TN,37363,03/08/2018 08:30:00 PM,TN0330100,C9,91Z,,,18-023086,3,Pending/Possible Leads,35.083302264,-85.05569258,"(35.083302264, -85.05569258)"
6800 Lee Hwy,Chattanooga,TN,37421,03/08/2018 09:00:00 PM,TN0330100,C6,23G,Theft Of Motor Vehicle Parts Or Accessories,Part 1 Crimes,18-020832,3,Pending/Possible Leads,35.042158754,-85.166914927999969,"(35.042158754, -85.166914928)"
4900 Highway 58,Chattanooga,TN,37416,03/08/2018 09:00:00 PM,TN0330100,C5,91Z,,,18-020655,3,Pending/Possible Leads,35.092566201,-85.180640105999984,"(35.092566201, -85.180640106)"
1900 Gunbarrel Rd,Chattanooga,TN,37421,03/08/2018 09:42:00 PM,TN0330100,C7,91Z,,,18-020665,3,Pending/Possible Leads,35.027541911,-85.156970324999975,"(35.027541911, -85.156970325)"
1400 Ely Rd,Chattanooga,TN,37343,03/08/2018 09:45:00 PM,TN0330100,A3,220,Burglary/Breaking And Entering,Part 1 Crimes,18-020663,3,Pending/Possible Leads,35.121665824000068,-85.25241993,"(35.121665824, -85.25241993)"
6700 Dixieland Dr,Chattanooga,TN,37343,03/08/2018 10:30:00 PM,TN0330100,A1,91Z,,,18-020859,3,Pending/Possible Leads,35.167498837000053,-85.195011454999943,"(35.167498837, -85.195011455)"
1500 E 27th St,Chattanooga,TN,37404,03/08/2018 11:00:00 PM,TN0330100,B7,90J,Trespass Of Real Property,Part 2 Crimes,18-020678,2,Cleared by Arrest,35.015055921000062,-85.292213917999973,"(35.015055921, -85.292213918)"
400 W 38th St,Chattanooga,TN,37410,03/08/2018 11:02:00 PM,TN0330100,A12,91Z,,,18-020675,3,Pending/Possible Leads,35.00807707,-85.316716992999943,"(35.00807707, -85.316716993)"
7000 Shallowford Rd,Chattanooga,TN,37421,03/08/2018 11:10:00 PM,TN0330100,C6,35B,Drug Equipment Violations,Part 1 Crimes,18-020685,2,Cleared by Arrest,35.044102527000064,-85.158475177999961,"(35.044102527, -85.158475178)"
7000 Shallowford Rd,Chattanooga,TN,37421,03/08/2018 11:10:00 PM,TN0330100,C6,35A,Drug/Narcotic Violations,Part 1 Crimes,18-020685,2,Cleared by Arrest,35.044102527000064,-85.158475177999961,"(35.044102527, -85.158475178)"
2700 Broad St,Chattanooga,TN,37408,03/08/2018 11:11:00 PM,TN0330100,A10,250,Forgery/Counterfeiting,Part 1 Crimes,18-020679,3,Pending/Possible Leads,35.026589013000056,-85.317443717999936,"(35.026589013, -85.317443718)"
1500 E 27th St,Chattanooga,TN,37404,03/08/2018 11:30:00 PM,TN0330100,B7,91Z,,,18-020704,2,Cleared by Arrest,35.016400921000056,-85.293394917999976,"(35.016400921, -85.293394918)"
4600 Shallowford Rd,Chattanooga,TN,37411,03/09/2018 12:00:00 AM,TN0330100,C2,90Z,All Other Offenses,Part 2 Crimes,18-020910,3,Pending/Possible Leads,35.050730364000053,-85.213656865999951,"(35.050730364, -85.213656866)"
800 N Germantown Rd,Chattanooga,TN,37411,03/09/2018 12:10:00 AM,TN0330100,C2,13B,Simple Assault,Part 1 Crimes,18-021037,3,Pending/Possible Leads,35.035822894,-85.241000875999973,"(35.035822894, -85.241000876)"
7700 Lee Hwy,Chattanooga,TN,37421,03/09/2018 12:10:00 AM,TN0330100,C9,90J,Trespass Of Real Property,Part 2 Crimes,18-020688,2,Cleared by Arrest,35.061459369000069,-85.134551607999953,"(35.061459369, -85.134551608)"
1300 E 3rd St,Chattanooga,TN,37404,03/09/2018 12:20:00 AM,TN0330100,B4,23C,Shoplifting,Part 1 Crimes,18-020690,3,Pending/Possible Leads,35.043410407,-85.278655767999993,"(35.043410407, -85.278655768)"
1800 E 13th St,Chattanooga,TN,37404,03/09/2018 12:40:00 AM,TN0330100,B5,91Z,,,18-020693,3,Pending/Possible Leads,35.027454848000076,-85.28058635,"(35.027454848, -85.28058635)"
2700 N Chamberlain Ave,Chattanooga,TN,37406,03/09/2018 12:40:00 AM,TN0330100,B2,91Z,,,18-020695,3,Pending/Possible Leads,35.067113615,-85.248449044999944,"(35.067113615, -85.248449045)"
700 W Main Street Ct,Chattanooga,TN,37402,03/09/2018 01:42:00 AM,TN0330100,A6,290,Destructive/Damage/Vandalism Of Property,Part 1 Crimes,18-020703,3,Pending/Possible Leads,35.040857295000066,-85.317460820999941,"(35.040857295, -85.317460821)"
2800 Wilcox Blvd,Chattanooga,TN,37404,03/09/2018 02:07:00 AM,TN0330100,B3,91Z,,,18-020708,2,Cleared by Arrest,35.050059686000075,-85.251510397999979,"(35.050059686, -85.251510398)"
02072600 Wilcox Blvd,Chattanooga,TN,37411,03/09/2018 02:07:00 AM,TN0330100,B3,91Z,,,18-020712,2,Cleared by Arrest,,,
1200 Broad St,Chattanooga,TN,37402,03/09/2018 02:19:00 AM,TN0330100,A9,91Z,,,18-020707,3,Pending/Possible Leads,35.04202589700008,-85.309400969999942,"(35.042025897, -85.30940097)"
2900 Haywood Ave,Chattanooga,TN,37415,03/09/2018 02:27:00 AM,TN0330100,A3,13A,Aggravated Assault,Part 1 Crimes,18-020952,3,Pending/Possible Leads,35.099494066,-85.287951383999967,"(35.099494066, -85.287951384)"
500 Dodson Ave,Chattanooga,TN,37404,03/09/2018 02:30:00 AM,TN0330100,B4,91Z,,,18-020718,2,Cleared by Arrest,35.040728986000069,-85.265747173999955,"(35.040728986, -85.265747174)"
4600 Highway 58,Chattanooga,TN,37416,03/09/2018 02:51:00 AM,TN0330100,C5,23C,Shoplifting,Part 1 Crimes,18-020715,3,Pending/Possible Leads,35.08440421,-85.195387705999991,"(35.08440421, -85.195387706)"
2000 Gunbarrel Rd,Chattanooga,TN,37421,03/09/2018 04:50:00 AM,TN0330100,C7,23C,Shoplifting,Part 1 Crimes,18-023925,3,Pending/Possible Leads,35.030495099,-85.154683544999969,"(35.030495099, -85.154683544999969)"
3500 5th Ave,Chattanooga,TN,37407,03/09/2018 05:15:00 AM,TN0330100,B8,240,Motor Vehicle Theft,Part 1 Crimes,18-020734,4,Inactive/Suspended,35.003242011,-85.285668035999976,"(35.003242011, -85.285668036)"
2100 E 26th St,Chattanooga,TN,37407,03/09/2018 05:51:00 AM,TN0330100,B7,91Z,,,18-020736,3,Pending/Possible Leads,35.013853021,-85.282491642999972,"(35.013853021, -85.282491643)"
1100 Mountain Creek Rd,Chattanooga,TN,37405,03/09/2018 06:31:00 AM,TN0330100,A5,91Z,,,18-020741,3,Pending/Possible Leads,35.117454090000074,-85.318011541999979,"(35.11745409, -85.318011542)"
3900 Birmingham Dr,Chattanooga,TN,37415,03/09/2018 07:00:00 AM,TN0330100,A3,240,Motor Vehicle Theft,Part 1 Crimes,18-021219,I,Closed,35.112424578000052,-85.25629193,"(35.112424578, -85.25629193)"
1900 E 31st Street Pl,Chattanooga,TN,37407,03/09/2018 07:00:00 AM,TN0330100,B7,220,Burglary/Breaking And Entering,Part 1 Crimes,18-020949,3,Pending/Possible Leads,35.009326259000069,-85.289070752999933,"(35.009326259, -85.289070753)"
5600 Brainerd Rd,Chattanooga,TN,37411,03/09/2018 07:00:00 AM,TN0330100,C3,91Z,,,18-020906,3,Pending/Possible Leads,35.009986157,-85.217389371999985,"(35.009986157, -85.217389372)"
500 Hemphill Ave,Chattanooga,TN,37411,03/09/2018 07:05:00 AM,TN0330100,C2,91Z,,,18-020745,3,Pending/Possible Leads,35.028022922000055,-85.234927390999943,"(35.028022922, -85.234927391)"
500 Manufacturers Rd,Chattanooga,TN,37405,03/09/2018 07:15:00 AM,TN0330100,A5,91Z,,,18-020956,3,Pending/Possible Leads,35.061900205,-85.31637009499994,"(35.061900205, -85.316370095)"
1600 Gunbarrel Rd,Chattanooga,TN,37421,03/09/2018 07:30:00 AM,TN0330100,C8,90Z,All Other Offenses,Part 2 Crimes,18-020777,3,Pending/Possible Leads,35.019607715000078,-85.160699565999977,"(35.019607715, -85.160699566)"
100 N Larchmont Ave,Chattanooga,TN,37411,03/09/2018 07:43:00 AM,TN0330100,C2,23F,Theft From Motor Vehicle,Part 1 Crimes,18-020751,3,Pending/Possible Leads,35.01553992,-85.229343296999986,"(35.01553992, -85.229343297)"
7300 E Brainerd Rd,Chattanooga,TN,37421,03/09/2018 07:50:00 AM,TN0330100,C8,23F,Theft From Motor Vehicle,Part 1 Crimes,18-020962,2,Cleared by Arrest,35.015197417000053,-85.165213225999963,"(35.015197417, -85.165213226)"
7300 E Brainerd Rd,Chattanooga,TN,37421,03/09/2018 07:50:00 AM,TN0330100,C8,26A,False Pretense/Swindle/Confidence Game,Part 1 Crimes,18-020962,2,Cleared by Arrest,35.015197417000053,-85.165213225999963,"(35.015197417, -85.165213226)"
300 Cherokee Blvd,Chattanooga,TN,37405,03/09/2018 07:55:00 AM,TN0330100,A4,91Z,,,18-020758,3,Pending/Possible Leads,35.065124119000053,-85.310859522999948,"(35.065124119, -85.310859523)"
4700 Forest Wood Ln,Chattanooga,TN,37343,03/09/2018 08:00:00 AM,TN0330100,A3,90Z,All Other Offenses,Part 2 Crimes,18-021030,3,Pending/Possible Leads,35.132906292000065,-85.262605918999995,"(35.132906292, -85.262605919)"
1600 Shepherd Rd,Chattanooga,TN,37421,03/09/2018 08:06:00 AM,TN0330100,C4,91Z,,,18-020761,3,Pending/Possible Leads,35.036724121000056,-85.192671539999935,"(35.036724121, -85.19267154)"
1100 Fernway Rd,Chattanooga,TN,37405,03/09/2018 08:40:00 AM,TN0330100,A4,91Z,,,18-020760,3,Pending/Possible Leads,35.083933505000054,-85.294999872999981,"(35.083933505, -85.294999873)"
1400 E Main St,Chattanooga,TN,37404,03/09/2018 08:40:00 AM,TN0330100,B6,23H,All Other Larceny,Part 1 Crimes,18-020768,3,Pending/Possible Leads,35.028375399,-85.287068153999954,"(35.028375399, -85.287068154)"
900 W 37th St,Chattanooga,TN,37410,03/09/2018 08:42:00 AM,TN0330100,A11,91Z,,,18-020767,3,Pending/Possible Leads,35.009156381000075,-85.31831311599997,"(35.009156381, -85.318313116)"
3800-389 Highland Ave,Chattanooga,TN,37410,03/09/2018 08:45:00 AM,TN0330100,A12,91Z,,,18-020770,3,Pending/Possible Leads,35.006204424,-85.313030595999948,"(35.006204424, -85.313030596)"
